#-------------------------------------
#        Data Analysis Summary        
#-------------------------------------
#                                     
#                                     
# target_name: Ca40        kin_type:  SRC            
# target_amu: 39.962591                 
# target_density [g/cm3]: 1.5500     
# target_thickness [cm]: 0.5065      
# target_areal_density [g/cm2]: 0.7851
#
# N: 20
# Z: 20
# A: 40
# transparency: 0.43
#
# beam_energy [GeV]: 10.5494          
#
# hms_h_particle_mass [GeV]: 0.938272          
# hms_h_momentum [GeV/c]: 1.3250             
# hms_h_angle [deg]: -66.4000                  
#
# shms_e_particle_mass [GeV]: 0.000511          
# shms_e_momentum [GeV/c]: 8.5500             
# shms_e_angle [deg]: 8.3000                  
#
# BCM1_Current_Threshold [uA]: >5.00 
# Units: time [sec] | charge [mC] | currnet [uA] | rates [kHz] |  efficiencies [fractional form]                       
#                       
run,beam_time,charge,avg_current,total_Yield,total_Yield_err,real_Yield,real_Yield_err,random_Yield,random_Yield_err,hTrkEff,hTrkEff_err,pTrkEff,pTrkEff_err,cpuLT,cpuLT_err_Bi,tLT,tLT_err_Bi,S1X_rate,T1_scl_rate,T2_scl_rate,T3_scl_rate,T5_scl_rate,T1_accp_rate,T2_accp_rate,T3_accp_rate,T5_accp_rate,edtm_scl,edtm_accp,PS1,PS2,PS3,PS5,ctime_offset,ctime_sigma,hbeta_mean,hbeta_sigma,pbeta_mean,pbeta_sigma,pcal_mean,pcal_sigma,hdc1u1_res,hdc1u2_res,hdc1x1_res,hdc1x2_res,hdc1v2_res,hdc1v1_res,hdc2v1_res,hdc2v2_res,hdc2x2_res,hdc2x1_res,hdc2u2_res,hdc2u1_res,hdc1u1_res_err,hdc1u2_res_err,hdc1x1_res_err,hdc1x2_res_err,hdc1v2_res_err,hdc1v1_res_err,hdc2v1_res_err,hdc2v2_res_err,hdc2x2_res_err,hdc2x1_res_err,hdc2u2_res_err,hdc2u1_res_err,pdc1u1_res,pdc1u2_res,pdc1x1_res,pdc1x2_res,pdc1v1_res,pdc1v2_res,pdc2v2_res,pdc2v1_res,pdc2x2_res,pdc2x1_res,pdc2u2_res,pdc2u1_res,pdc1u1_res_err,pdc1u2_res_err,pdc1x1_res_err,pdc1x2_res_err,pdc1v1_res_err,pdc1v2_res_err,pdc2v2_res_err,pdc2v1_res_err,pdc2x2_res_err,pdc2x1_res_err,pdc2u2_res_err,pdc2u1_res_err,multi_track_eff,multi_track_eff_err,T1_accp_singles,T2_accp_singles,pTrkEff_singles,pTrkEff_singles_err
17020,284.386,14.410,50.670,71.000,8.426,68.368,8.477,2.632,0.930,0.999,1.592E-04,0.959,1.841E-03,1.004,-NAN,0.946,4.232E-03,5.778E+02,1.827E+02,1.270E+02,1.867E+01,1.201E-01,1.969E-01,1.929E-01,1.942E-01,1.206E-01,2834.000,2682.000,-1.0,2049.0,257.0,1.0,-0.453,0.421,0.806,0.022,0.995,0.055,1.031,0.037,332.203,337.541,346.515,336.675,295.923,291.402,281.709,289.099,269.283,278.616,290.069,301.307,2.878,3.277,2.949,2.954,2.668,2.308,2.066,2.227,1.986,2.150,2.116,2.323,245.319,255.609,248.777,237.194,263.242,261.883,239.128,251.992,227.740,234.320,232.534,240.873,3.289,3.547,3.718,3.716,3.974,3.758,3.211,3.365,3.355,3.514,3.171,3.542,0.970,0.054,1.000E+00,5.010E+03,0.955,0.004
17021,1761.568,88.587,50.289,376.000,19.391,353.632,19.580,22.368,2.713,0.999,7.496E-05,0.962,7.104E-04,1.005,-NAN,0.942,1.764E-03,5.731E+02,1.805E+02,1.258E+02,1.851E+01,1.175E-01,1.935E-01,1.894E-01,1.909E-01,1.181E-01,17556.000,16538.000,-1.0,2049.0,257.0,1.0,-0.459,0.426,0.806,0.022,0.995,0.054,1.030,0.037,332.026,334.969,348.506,330.865,304.318,293.753,277.100,285.538,265.797,276.181,293.507,298.541,2.065,2.348,2.157,2.050,1.849,1.729,1.583,1.572,1.416,1.522,1.574,1.605,248.943,247.766,241.935,230.458,256.928,256.418,244.377,243.922,223.464,235.122,235.571,239.377,2.460,2.438,2.465,2.429,2.556,2.537,2.358,2.175,2.584,2.591,2.361,2.425,0.970,0.022,1.000E+00,3.152E+04,0.963,0.001
17022,2077.295,108.483,52.223,429.000,20.712,403.671,20.912,25.329,2.887,0.999,6.221E-05,0.962,6.421E-04,1.005,-NAN,0.943,1.617E-03,5.944E+02,1.877E+02,1.307E+02,1.921E+01,1.239E-01,2.030E-01,1.987E-01,2.001E-01,1.245E-01,20701.000,19512.000,-1.0,2049.0,257.0,1.0,-0.471,0.418,0.805,0.022,0.993,0.053,1.031,0.036,334.003,337.117,348.598,327.091,301.760,294.832,278.788,286.032,263.438,276.374,284.755,296.098,2.024,2.292,2.105,1.914,1.954,1.702,1.441,1.528,1.451,1.480,1.526,1.562,245.536,248.249,246.316,236.672,262.154,261.437,241.946,240.314,221.369,230.149,235.281,234.467,2.376,2.348,2.475,2.543,2.620,2.704,2.292,2.272,2.539,2.386,2.320,2.450,0.967,0.019,0.000E+00,3.842E+04,0.961,0.001
17023,1914.945,100.228,52.340,404.000,20.100,379.987,20.295,24.013,2.811,0.999,6.119E-05,0.961,6.785E-04,1.005,-NAN,0.943,1.683E-03,5.954E+02,1.888E+02,1.312E+02,1.924E+01,1.258E-01,2.055E-01,2.011E-01,2.022E-01,1.264E-01,19086.000,17991.000,-1.0,2049.0,257.0,1.0,-0.460,0.420,0.805,0.022,0.995,0.055,1.031,0.037,333.432,338.453,344.961,330.040,303.480,293.805,275.667,283.002,261.638,275.321,281.898,295.879,2.301,2.379,2.086,2.043,2.052,1.715,1.550,1.634,1.480,1.531,1.511,1.568,247.175,250.618,241.511,235.599,259.876,254.096,244.546,239.829,220.080,231.710,231.666,239.739,2.368,2.571,2.462,2.594,2.671,2.476,2.379,2.331,2.281,2.414,2.258,2.507,0.967,0.021,2.000E+00,3.558E+04,0.961,0.001
17024,1424.024,74.777,52.511,308.000,17.550,290.237,17.716,17.763,2.417,0.999,7.161E-05,0.962,7.734E-04,1.005,-NAN,0.939,2.003E-03,5.966E+02,1.897E+02,1.317E+02,1.929E+01,1.279E-01,2.081E-01,2.035E-01,2.044E-01,1.285E-01,14192.000,13332.000,-1.0,2049.0,257.0,1.0,0.534,0.428,0.806,0.022,0.994,0.054,1.029,0.037,330.610,343.040,344.862,333.307,303.513,295.020,274.454,280.890,258.714,275.901,281.118,295.349,2.227,2.434,2.056,2.096,2.043,1.702,1.520,1.588,1.416,1.487,1.505,1.551,244.457,243.887,238.678,244.086,264.184,257.815,237.635,237.886,220.189,224.823,231.998,233.051,2.302,2.331,2.431,2.552,2.757,2.570,2.189,2.166,2.447,2.246,2.200,2.223,0.967,0.023,3.000E+00,2.648E+04,0.959,0.002
17025,2538.416,137.836,54.300,521.000,22.825,491.724,23.035,29.276,3.103,0.999,5.132E-05,0.961,5.740E-04,1.004,-NAN,0.940,1.498E-03,6.165E+02,1.972E+02,1.365E+02,1.994E+01,1.356E-01,2.191E-01,2.143E-01,2.147E-01,1.362E-01,25297.000,23768.000,-1.0,2049.0,257.0,1.0,-0.458,0.422,0.805,0.022,0.994,0.054,1.033,0.037,331.582,335.357,349.635,330.189,302.363,292.394,276.568,279.071,261.750,277.421,283.599,295.429,2.224,2.297,2.112,1.981,2.002,1.681,1.537,1.537,1.438,1.546,1.498,1.534,248.668,256.583,249.641,240.097,270.021,260.312,242.894,239.635,219.619,231.795,234.531,234.339,2.528,2.440,2.663,2.444,2.937,2.679,2.333,2.311,2.484,2.481,2.280,2.529,0.981,0.404,4.000E+00,4.863E+04,0.962,0.001
17027,2327.902,122.293,52.534,442.000,21.024,414.039,21.241,27.961,3.033,0.999,5.471E-05,0.962,6.036E-04,1.005,-NAN,0.941,1.548E-03,5.975E+02,1.905E+02,1.320E+02,1.932E+01,1.299E-01,2.105E-01,2.060E-01,2.066E-01,1.305E-01,23200.000,21830.000,-1.0,2049.0,257.0,1.0,-0.455,0.430,0.806,0.022,0.995,0.055,1.033,0.037,331.153,344.994,346.585,329.744,301.774,291.029,272.761,281.086,260.333,274.588,280.942,294.692,2.193,2.414,2.053,2.188,1.978,1.620,1.475,1.569,1.424,1.474,1.460,1.521,244.995,243.776,243.560,230.611,258.340,258.238,240.370,237.382,222.488,227.092,235.267,230.756,2.355,2.339,2.468,2.497,2.526,2.623,2.235,2.233,2.277,2.311,2.361,2.453,0.968,0.018,1.000E+00,4.334E+04,0.961,0.001
17028,1280.226,67.202,52.493,244.000,15.620,228.539,15.782,15.461,2.255,0.999,7.189E-05,0.962,8.151E-04,1.005,-NAN,0.937,2.148E-03,5.964E+02,1.903E+02,1.319E+02,1.899E+01,1.273E-01,2.076E-01,2.032E-01,2.028E-01,1.280E-01,12757.000,11956.000,-1.0,2049.0,257.0,1.0,-0.438,0.419,0.805,0.022,0.994,0.053,1.030,0.037,327.456,338.549,345.798,328.080,299.201,291.123,273.788,282.350,261.106,272.598,282.412,294.917,2.186,2.352,2.098,2.019,1.982,1.664,1.525,1.616,1.453,1.480,1.535,1.555,245.459,248.681,241.632,235.048,256.901,258.245,237.556,237.787,225.344,229.671,232.216,239.005,2.377,2.464,2.523,2.663,2.653,2.584,2.296,2.249,2.717,2.451,2.335,2.446,0.967,0.024,1.000E+00,2.362E+04,0.964,0.001
17029,1115.387,58.799,52.716,239.000,15.460,221.237,15.647,17.763,2.417,0.999,7.246E-05,0.963,8.621E-04,1.005,-NAN,0.938,2.289E-03,5.986E+02,1.911E+02,1.324E+02,1.937E+01,1.306E-01,2.117E-01,2.070E-01,2.076E-01,1.313E-01,11116.000,10426.000,-1.0,2049.0,257.0,1.0,-0.431,0.428,0.805,0.022,0.995,0.054,1.031,0.037,332.026,339.383,348.235,332.006,298.584,292.013,271.586,280.996,256.233,273.272,281.217,296.533,2.226,2.381,2.087,2.026,1.931,1.662,1.485,1.581,1.384,1.429,1.500,1.542,242.160,247.721,241.129,235.087,260.673,259.754,240.733,234.419,226.312,228.482,231.543,232.840,2.299,2.395,2.476,2.603,2.591,2.652,2.285,2.189,2.296,2.383,2.210,2.431,0.967,0.025,1.000E+00,2.063E+04,0.963,0.002
17030,2108.833,104.500,49.554,415.000,20.372,388.684,20.583,26.316,2.942,0.999,6.045E-05,0.963,6.466E-04,1.005,-NAN,0.940,1.637E-03,5.640E+02,1.786E+02,1.242E+02,1.823E+01,1.185E-01,1.939E-01,1.898E-01,1.910E-01,1.191E-01,21014.000,19755.000,-1.0,2049.0,257.0,1.0,-0.460,0.421,0.806,0.022,0.995,0.054,1.033,0.037,333.866,338.336,347.499,332.214,302.312,290.363,270.634,277.741,257.430,274.201,281.200,295.187,2.305,2.318,2.090,2.067,2.030,1.645,1.500,1.553,1.409,1.475,1.514,1.545,245.833,247.017,239.566,233.634,260.300,256.975,236.697,236.640,219.751,228.941,233.051,237.066,2.489,2.434,2.388,2.504,2.562,2.559,2.165,2.225,2.455,2.387,2.324,2.552,0.968,0.020,0.000E+00,3.744E+04,0.963,0.001
17031,2456.616,129.009,52.515,521.000,22.825,491.724,23.035,29.276,3.103,0.999,5.472E-05,0.962,5.844E-04,1.004,-NAN,0.943,1.483E-03,5.966E+02,1.903E+02,1.320E+02,1.930E+01,1.296E-01,2.101E-01,2.055E-01,2.062E-01,1.302E-01,24482.000,23084.000,-1.0,2049.0,257.0,1.0,-0.440,0.418,0.805,0.022,0.995,0.054,1.032,0.037,332.909,338.870,344.741,330.358,298.782,291.031,273.907,278.174,259.211,274.650,280.276,297.502,2.244,2.285,2.015,2.197,1.912,1.627,1.496,1.540,1.414,1.460,1.454,1.569,244.201,247.606,242.473,228.592,254.288,255.510,237.278,238.398,216.463,231.384,231.469,232.413,2.357,2.577,2.502,2.450,2.523,2.552,2.250,2.355,2.377,2.592,2.213,2.505,0.967,0.017,1.000E+00,4.559E+04,0.962,0.001
17032,3121.166,180.248,57.750,719.000,26.814,671.961,27.101,47.039,3.934,0.999,4.315E-05,0.962,4.931E-04,1.004,-NAN,0.938,1.366E-03,6.555E+02,2.101E+02,1.453E+02,2.121E+01,1.448E-01,2.339E-01,2.288E-01,2.290E-01,1.454E-01,31106.000,29182.000,-1.0,2049.0,257.0,1.0,-0.453,0.427,0.806,0.022,0.994,0.054,1.032,0.037,334.636,338.361,350.185,332.505,301.732,294.292,273.028,278.295,260.495,273.894,282.276,293.907,2.251,2.309,2.102,1.998,1.980,1.685,1.501,1.538,1.411,1.454,1.474,1.516,239.105,248.636,241.318,234.356,259.351,256.841,237.748,239.598,222.471,228.223,236.244,235.587,2.242,2.443,2.434,2.576,2.574,2.516,2.209,2.235,2.457,2.307,2.301,2.235,0.966,0.014,2.000E+00,6.389E+04,0.962,0.001
17033,1630.942,82.018,50.289,363.000,19.053,345.895,19.200,17.105,2.372,0.999,6.377E-05,0.964,7.247E-04,1.005,-NAN,0.940,1.859E-03,5.709E+02,1.810E+02,1.260E+02,1.840E+01,1.191E-01,1.954E-01,1.913E-01,1.922E-01,1.197E-01,16253.000,15282.000,-1.0,2049.0,257.0,1.0,-0.431,0.410,0.806,0.022,0.993,0.053,1.030,0.037,335.825,343.691,349.576,332.213,303.294,288.295,272.864,275.109,257.436,272.121,278.246,292.041,2.323,2.427,2.155,2.251,2.027,1.806,1.495,1.526,1.398,1.448,1.479,1.533,240.224,239.798,236.582,231.714,260.215,257.060,241.438,241.804,213.461,223.973,227.537,231.315,2.286,2.303,2.322,2.435,2.606,2.516,2.305,2.359,2.298,2.265,2.334,2.423,0.964,0.029,1.000E+00,2.897E+04,0.965,0.001
17034,2704.248,142.983,52.873,604.000,24.576,575.053,24.769,28.947,3.086,0.999,4.878E-05,0.964,5.431E-04,1.005,-NAN,0.941,1.431E-03,6.000E+02,1.910E+02,1.327E+02,1.943E+01,1.285E-01,2.092E-01,2.048E-01,2.056E-01,1.291E-01,26951.000,25372.000,-1.0,2049.0,257.0,1.0,-0.450,0.431,0.805,0.022,0.995,0.054,1.032,0.037,333.033,337.830,345.364,332.265,300.299,294.068,267.359,275.283,259.427,267.315,279.621,293.191,2.232,2.332,2.080,2.216,1.962,1.708,1.439,1.496,1.402,1.518,1.462,1.512,243.943,245.157,242.685,223.925,259.403,252.794,235.805,239.957,214.956,227.979,225.620,230.895,2.386,2.408,2.462,2.270,2.674,2.463,2.168,2.321,2.361,2.346,2.330,2.436,0.967,0.016,1.000E+00,5.080E+04,0.965,0.001
17035,541.075,32.684,60.405,124.000,11.136,118.079,11.223,5.921,1.396,0.999,1.103E-04,0.963,1.159E-03,1.004,-NAN,0.939,3.264E-03,6.850E+02,2.204E+02,1.522E+02,2.157E+01,1.494E-01,2.424E-01,2.372E-01,2.352E-01,1.501E-01,5392.000,5062.000,-1.0,2049.0,257.0,1.0,-0.426,0.431,0.805,0.022,0.995,0.054,1.033,0.036,330.928,338.190,352.821,333.381,298.940,293.558,268.106,275.351,258.769,269.374,278.081,287.699,2.193,2.298,2.146,2.025,1.928,1.654,1.426,1.507,1.383,1.516,1.436,1.544,239.218,244.358,243.032,229.894,258.888,256.402,238.534,237.034,218.704,226.352,233.118,234.193,2.427,2.344,2.517,2.413,2.634,2.557,2.227,2.224,2.398,2.307,2.298,2.547,0.966,0.034,2.000E+00,1.147E+04,0.962,0.002
