#-------------------------------------
#        Data Analysis Summary        
#-------------------------------------
#                                     
#                                     
# target_name: Ca48        kin_type:  SRC            
# target_amu: 47.952523                 
# target_density [g/cm3]: 1.8600     
# target_thickness [cm]: 0.5650      
# target_areal_density [g/cm2]: 1.0509
#
# N: 28
# Z: 20
# A: 48
# transparency: 0.37
#
# beam_energy [GeV]: 10.5494          
#
# hms_h_particle_mass [GeV]: 0.938272          
# hms_h_momentum [GeV/c]: 1.3250             
# hms_h_angle [deg]: -66.4000                  
#
# shms_e_particle_mass [GeV]: 0.000511          
# shms_e_momentum [GeV/c]: 8.5500             
# shms_e_angle [deg]: 8.3000                  
#
# BCM1_Current_Threshold [uA]: >5.00 
# Units: time [sec] | charge [mC] | currnet [uA] | rates [kHz] |  efficiencies [fractional form]                       
#                       
run,beam_time,charge,avg_current,total_Yield,total_Yield_err,real_Yield,real_Yield_err,random_Yield,random_Yield_err,hTrkEff,hTrkEff_err,pTrkEff,pTrkEff_err,cpuLT,cpuLT_err_Bi,tLT,tLT_err_Bi,S1X_rate,T1_scl_rate,T2_scl_rate,T3_scl_rate,T5_scl_rate,T1_accp_rate,T2_accp_rate,T3_accp_rate,T5_accp_rate,edtm_scl,edtm_accp,PS1,PS2,PS3,PS5,ctime_offset,ctime_sigma,hbeta_mean,hbeta_sigma,pbeta_mean,pbeta_sigma,pcal_mean,pcal_sigma,hdc1u1_res,hdc1u2_res,hdc1x1_res,hdc1x2_res,hdc1v2_res,hdc1v1_res,hdc2v1_res,hdc2v2_res,hdc2x2_res,hdc2x1_res,hdc2u2_res,hdc2u1_res,hdc1u1_res_err,hdc1u2_res_err,hdc1x1_res_err,hdc1x2_res_err,hdc1v2_res_err,hdc1v1_res_err,hdc2v1_res_err,hdc2v2_res_err,hdc2x2_res_err,hdc2x1_res_err,hdc2u2_res_err,hdc2u1_res_err,pdc1u1_res,pdc1u2_res,pdc1x1_res,pdc1x2_res,pdc1v1_res,pdc1v2_res,pdc2v2_res,pdc2v1_res,pdc2x2_res,pdc2x1_res,pdc2u2_res,pdc2u1_res,pdc1u1_res_err,pdc1u2_res_err,pdc1x1_res_err,pdc1x2_res_err,pdc1v1_res_err,pdc1v2_res_err,pdc2v2_res_err,pdc2v1_res_err,pdc2x2_res_err,pdc2x1_res_err,pdc2u2_res_err,pdc2u1_res_err,multi_track_eff,multi_track_eff_err,T1_accp_singles,T2_accp_singles,pTrkEff_singles,pTrkEff_singles_err
17047,2482.752,125.148,50.407,570.000,23.875,525.921,24.176,44.079,3.808,0.999,3.882E-05,0.958,5.189E-04,1.003,-NAN,0.935,1.564E-03,7.143E+02,2.469E+02,1.690E+02,2.616E+01,2.046E-01,3.133E-01,3.058E-01,3.087E-01,2.052E-01,24741.000,23140.000,-1.0,2049.0,257.0,1.0,-0.347,0.461,0.805,0.022,0.995,0.055,1.036,0.037,336.500,347.092,348.340,329.989,303.890,292.058,257.555,262.871,256.045,265.944,264.527,278.077,2.274,2.455,2.279,2.179,1.971,1.831,1.416,1.460,1.353,1.459,1.392,1.431,237.294,238.955,239.122,226.170,261.123,254.312,231.401,230.442,212.855,219.237,224.108,229.537,2.507,2.363,2.483,2.456,3.003,2.625,2.342,2.248,2.352,2.595,2.556,2.536,0.958,0.013,2.048E+05,2.048E+05,0.958,0.001
17048,2765.419,140.722,50.886,600.000,24.495,551.316,24.820,48.684,4.002,0.999,3.692E-05,0.959,4.892E-04,1.003,-NAN,0.938,1.449E-03,7.187E+02,2.474E+02,1.699E+02,2.633E+01,2.005E-01,3.090E-01,3.017E-01,3.051E-01,2.011E-01,27559.000,25859.000,-1.0,2049.0,257.0,1.0,-0.354,0.453,0.805,0.022,0.995,0.054,1.035,0.037,337.189,346.003,345.400,335.724,306.907,292.001,260.470,266.163,254.291,266.252,264.838,279.783,2.284,2.419,2.199,2.268,2.021,1.829,1.435,1.396,1.327,1.468,1.401,1.443,238.136,237.656,236.033,230.345,254.987,250.287,228.447,231.266,215.442,219.785,223.574,229.761,2.354,2.389,2.499,2.508,2.846,2.841,2.404,2.245,2.451,2.567,2.413,2.494,0.960,0.012,2.293E+05,2.293E+05,0.959,0.000
17049,1448.834,78.985,54.516,342.000,18.493,311.737,18.760,30.263,3.155,0.999,5.030E-05,0.956,6.688E-04,1.003,-NAN,0.935,2.047E-03,7.682E+02,2.684E+02,1.830E+02,2.791E+01,2.276E-01,3.462E-01,3.377E-01,3.387E-01,2.283E-01,14438.000,13504.000,-1.0,2049.0,257.0,1.0,-0.341,0.486,0.805,0.022,0.995,0.055,1.037,0.037,332.046,345.404,346.373,331.870,301.110,290.877,264.978,269.681,255.468,266.454,265.865,279.585,2.170,2.365,2.213,2.177,1.936,1.792,1.371,1.410,1.346,1.454,1.391,1.425,240.349,243.097,240.764,227.260,253.861,262.182,235.367,236.043,220.216,226.969,237.130,235.289,2.390,2.460,2.631,2.564,2.663,2.848,2.329,2.404,2.610,2.500,2.574,2.762,0.957,0.016,1.293E+05,1.294E+05,0.956,0.001
17050,1330.214,74.157,55.748,353.000,18.788,321.092,19.066,31.908,3.240,0.999,5.126E-05,0.956,6.902E-04,1.003,-NAN,0.937,2.114E-03,7.844E+02,2.748E+02,1.871E+02,2.876E+01,2.360E-01,3.576E-01,3.489E-01,3.505E-01,2.367E-01,13256.000,12418.000,-1.0,2049.0,257.0,1.0,-0.351,0.470,0.805,0.022,0.995,0.055,1.037,0.037,334.844,342.770,344.129,329.554,305.245,289.414,266.524,273.083,255.525,267.816,266.933,281.940,2.223,2.336,2.181,2.165,1.985,1.770,1.394,1.468,1.331,1.476,1.381,1.451,236.706,245.796,244.337,229.655,256.532,258.708,230.686,229.293,221.250,226.105,232.079,233.626,2.390,2.472,2.763,2.578,2.684,2.869,2.465,2.181,2.676,2.457,2.656,2.806,0.955,0.016,1.215E+05,1.215E+05,0.956,0.001
17051,3964.501,219.960,55.482,1061.000,32.573,981.724,32.971,79.276,5.107,0.999,2.940E-05,0.956,3.990E-04,1.003,-NAN,0.937,1.223E-03,7.789E+02,2.732E+02,1.860E+02,2.857E+01,2.359E-01,3.570E-01,3.482E-01,3.496E-01,2.365E-01,39508.000,37017.000,-1.0,2049.0,257.0,1.0,-0.354,0.482,0.805,0.022,0.996,0.055,1.037,0.037,338.311,342.848,349.274,332.819,302.439,288.927,264.615,271.202,254.469,266.618,270.166,282.764,2.288,2.330,2.295,2.192,1.920,1.752,1.355,1.414,1.325,1.461,1.348,1.471,247.808,249.472,241.528,232.945,256.707,259.896,233.425,236.278,211.863,225.975,228.387,233.858,2.581,2.565,2.651,2.637,2.740,2.765,2.341,2.294,2.384,2.426,2.554,2.654,0.956,0.009,3.598E+05,3.598E+05,0.956,0.000
17052,2547.691,138.030,54.178,621.000,24.920,568.039,25.267,52.961,4.174,0.999,4.345E-05,0.956,5.080E-04,1.003,-NAN,0.940,1.488E-03,7.600E+02,2.662E+02,1.814E+02,2.789E+01,2.285E-01,3.464E-01,3.379E-01,3.395E-01,2.291E-01,25391.000,23872.000,-1.0,2049.0,257.0,1.0,-0.356,0.468,0.805,0.022,0.996,0.055,1.036,0.037,335.294,343.236,350.491,332.004,303.773,290.511,261.280,271.045,256.409,267.561,273.522,285.374,2.068,2.429,2.122,2.008,2.038,1.655,1.471,1.457,1.368,1.522,1.499,1.531,245.718,245.130,243.203,233.806,260.952,258.069,234.166,235.036,222.271,224.126,231.702,239.758,2.596,2.541,2.648,2.712,2.947,2.743,2.350,2.422,2.713,2.441,2.358,2.599,0.955,0.011,2.255E+05,2.255E+05,0.956,0.001
17053,3435.765,187.167,54.476,858.000,29.292,793.526,29.651,64.474,4.605,0.999,3.897E-05,0.955,4.379E-04,1.003,-NAN,0.938,1.304E-03,7.631E+02,2.674E+02,1.822E+02,2.801E+01,2.293E-01,3.476E-01,3.390E-01,3.407E-01,2.299E-01,34240.000,32114.000,-1.0,2049.0,257.0,1.0,-0.348,0.483,0.805,0.022,0.995,0.055,1.036,0.037,332.060,336.816,353.361,332.755,308.414,296.500,267.394,274.555,259.782,270.434,279.308,296.431,2.210,2.279,2.173,2.010,2.069,1.701,1.408,1.473,1.419,1.526,1.440,1.528,252.357,250.891,246.029,240.794,262.694,263.346,244.049,241.746,225.015,233.875,233.133,238.004,2.540,2.457,2.680,2.617,2.847,2.952,2.580,2.652,2.401,2.686,2.404,2.500,0.956,0.010,3.055E+05,3.055E+05,0.955,0.000
17054,2864.860,158.156,55.205,726.000,26.944,672.382,27.270,53.618,4.200,0.999,4.300E-05,0.955,4.776E-04,1.003,-NAN,0.939,1.420E-03,7.729E+02,2.713E+02,1.848E+02,2.837E+01,2.341E-01,3.543E-01,3.455E-01,3.469E-01,2.347E-01,28551.000,26801.000,-1.0,2049.0,257.0,1.0,-0.366,0.473,0.805,0.022,0.996,0.055,1.037,0.037,330.965,337.375,351.601,333.122,301.329,293.699,273.127,276.329,260.910,274.141,281.880,298.026,2.196,2.282,2.098,1.969,1.938,1.679,1.463,1.494,1.395,1.451,1.457,1.533,257.780,255.856,243.069,242.551,264.013,267.632,242.709,248.673,226.760,231.064,244.474,237.739,2.593,2.586,2.709,2.611,2.891,2.715,2.465,2.651,2.419,2.551,2.459,2.543,0.956,0.011,2.583E+05,2.583E+05,0.955,0.000
17055,3374.152,184.968,54.819,848.000,29.120,781.224,29.495,66.776,4.687,0.999,4.194E-05,0.953,4.480E-04,1.003,-NAN,0.932,1.372E-03,7.671E+02,2.692E+02,1.834E+02,2.817E+01,2.321E-01,3.513E-01,3.427E-01,3.442E-01,2.328E-01,33626.000,31344.000,-1.0,2049.0,257.0,1.0,-0.346,0.465,0.805,0.022,0.996,0.056,1.036,0.037,330.424,337.667,353.768,331.388,304.524,295.825,271.583,278.851,257.910,274.373,283.793,298.882,2.013,2.325,2.175,1.993,2.031,1.705,1.473,1.546,1.391,1.448,1.529,1.575,259.331,263.025,248.711,240.239,268.425,261.739,248.229,251.316,225.607,238.169,242.136,247.211,2.582,2.671,2.812,2.798,2.727,2.554,2.550,2.478,2.468,2.770,2.370,2.681,0.955,0.010,3.020E+05,3.020E+05,0.953,0.000
17056,3420.909,192.365,56.232,893.000,29.883,815.039,30.309,77.961,5.064,0.999,4.074E-05,0.953,4.390E-04,1.003,-NAN,0.936,1.324E-03,7.861E+02,2.765E+02,1.882E+02,2.887E+01,2.396E-01,3.622E-01,3.533E-01,3.545E-01,2.402E-01,34092.000,31917.000,-1.0,2049.0,257.0,1.0,-0.349,0.479,0.805,0.022,0.996,0.055,1.036,0.037,332.952,339.130,351.716,332.701,306.539,294.881,273.687,282.119,261.939,275.264,290.728,297.947,2.032,2.360,2.146,2.036,1.842,1.712,1.483,1.581,1.441,1.457,1.507,1.574,258.507,263.808,248.824,244.948,267.513,268.435,251.053,249.115,228.581,238.207,247.401,244.119,2.604,2.721,2.781,2.653,2.670,2.746,2.622,2.451,2.511,2.475,2.543,2.693,0.956,0.010,3.142E+05,3.142E+05,0.953,0.000
17057,3175.923,174.487,54.941,815.000,28.548,743.618,28.957,71.382,4.846,0.999,4.670E-05,0.954,4.609E-04,1.003,-NAN,0.933,1.404E-03,7.677E+02,2.695E+02,1.836E+02,2.820E+01,2.323E-01,3.518E-01,3.431E-01,3.446E-01,2.330E-01,31649.000,29533.000,-1.0,2049.0,257.0,1.0,-0.351,0.455,0.805,0.022,0.995,0.055,1.035,0.037,333.125,338.777,350.684,335.067,304.913,296.550,273.625,287.608,266.989,276.474,293.630,306.405,2.048,2.340,1.967,2.057,1.825,1.732,1.511,1.551,1.397,1.490,1.527,1.566,261.776,262.106,253.683,242.543,263.641,260.929,249.243,248.939,230.306,240.630,249.811,241.286,2.660,2.625,2.611,2.561,2.814,2.729,2.424,2.442,2.571,2.823,2.534,2.618,0.956,0.010,2.845E+05,2.846E+05,0.954,0.000
